sales_ID,sales_name,sales_email,sales_phone
S0050,"Gabriella Sihombing, S.IP",faridadarijan@hotmail.com,(0609) 090 4139
S0066,Artawan Nasyiah,isantoso@yahoo.com,+62-046-628-6945
S0223,Maria Ardianto,nadinerahmawati@yahoo.com,+62-61-955-8279
S0037,Bakianto Suartini,cawisadi52@gmail.com,+62-10-439-7916
S0047,Salwa Iswahyudi,arsipatrahartati@yahoo.com,(0008) 022-0062
S0411,"Cut Belinda Melani, M.Farm",prayitna07@yahoo.com,+62 (077) 243-8600
S0398,Rika Tarihoran,jailanijaeman@yahoo.com,+62 (66) 931 2579
S0402,"R. Bella Maulana, M.TI.",aryaniibrani@yahoo.com,+62 (024) 355-8841
S0417,Nabila Gunawan,dasanasyiah@hotmail.com,+62 (80) 417 6321
S0051,Cut Karimah Andriani,luluhhakim@gmail.com,+62 (0396) 796-6165
S0186,"Edison Maheswara, S.T.",nalar54@hotmail.com,+62-083-081-7215
S0070,Kani Wijayanti,yolandajagaraga@yahoo.com,+62-99-879-8402
S0189,"T. Galih Uyainah, S.Pt",irawankusuma@hotmail.com,+62-0976-796-7499
S0235,Elisa Prabowo,farah15@hotmail.com,+62-0113-923-9762
S0090,"Mustika Yuniar, S.Ked",khidayanto@yahoo.com,080 529 3270
S0425,Mulya Sihombing,tirtayasawaskita@hotmail.com,(026) 950 6600
S0216,Vera Mandala,digdaya16@hotmail.com,+62 (36) 371 8817
S0086,Agnes Nainggolan,klaksmiwati@gmail.com,+62-55-845-0129
S0258,Vicky Natsir,utamijasmin@gmail.com,+62 (21) 418-1251
S0006,Bagiya Oktaviani,mayasarinurul@gmail.com,+62-11-317-3647
S0373,Zizi Kuswoyo,pradiptayahya@hotmail.com,+62 (380) 763-8889
S0367,"Cahyono Gunarto, M.M.",kgunarto@yahoo.com,(0297) 439-9308
S0446,Tgk. Atma Rahayu,nardi07@gmail.com,+62 (0226) 382 1547
S0373,Zizi Kuswoyo,pradiptayahya@hotmail.com,+62 (380) 763-8889
S0421,Vivi Prasetya,bagusuyainah@hotmail.com,+62 (0442) 270-6801
S0159,Kasiyah Wasita,ghakim@gmail.com,+62 (293) 284 4759
S0225,Sutan Hasta Riyanti,budilaksmiwati@gmail.com,(093) 952 2875
S0375,Rafid Palastri,tami23@gmail.com,+62 (362) 304 1429
S0277,Upik Haryanti,zahra40@yahoo.com,+62-705-677-3233
S0465,Sari Nashiruddin,pradanalantar@yahoo.com,+62 (099) 971-4730
S0104,Carla Susanti,tarihorankawaca@hotmail.com,+62-061-179-7693
S0213,Umaya Simbolon,kaniaputra@hotmail.com,(0785) 000-8182
S0046,Jefri Nasyidah,leo04@hotmail.com,+62-085-367-1383
S0199,Taufik Latupono,suryonoella@hotmail.com,+62 (0800) 497-0978
S0199,Taufik Latupono,suryonoella@hotmail.com,+62 (0800) 497-0978
S0291,Fitriani Handayani,nasyidahbahuraksa@gmail.com,+62-597-500-7549
S0161,Gatra Wijayanti,malik58@gmail.com,+62 (0147) 279 6603
S0450,Silvia Ramadan,omayasari@gmail.com,+62 (065) 907 6157
S0010,"Wakiman Riyanti, M.Pd",tomi64@hotmail.com,+62-55-078-0502
S0253,"R. Lasmono Nainggolan, S.E.",dadi09@yahoo.com,+62 (0878) 030 1782
S0112,Fathonah Maulana,respatimandasari@hotmail.com,+62 (086) 212 3171
S0362,Paris Anggriawan,dongoransarah@gmail.com,+62 (081) 387 6047
S0019,"Sutan Enteng Riyanti, M.Kom.",marsito73@yahoo.com,+62 (0493) 519-4469
S0385,Lasmono Mayasari,sudiatigading@yahoo.com,(0810) 410 4512
S0496,Ana Utami,nurainipangeran@hotmail.com,0877268021
S0388,Zizi Puspita,cagerirawan@yahoo.com,+62 (99) 877 1968
S0304,Ghaliyati Melani,glazuardi@gmail.com,+62-88-503-6392
S0021,"Cut Clara Rahimah, S.T.",purwantidasa@hotmail.com,+62 (01) 717-4410
S0313,"Safina Kuswandari, S.E.I",zkusumo@yahoo.com,+62-69-346-9006
S0438,Dono Waskita,setiawanparis@gmail.com,+62 (54) 690 5604
S0362,Paris Anggriawan,dongoransarah@gmail.com,+62 (081) 387 6047
S0033,"Nrima Safitri, S.Kom",kambali74@gmail.com,+62-37-625-5772
S0246,Luluh Wulandari,jprastuti@hotmail.com,(0498) 126 7856
S0136,Hilda Suryatmi,ayupratiwi@yahoo.com,(0128) 311-2623
S0433,Ika Marpaung,simbolonpia@hotmail.com,+62 (41) 544-4438
S0366,"Cut Rahmi Nugroho, S.E.I",ziziprastuti@yahoo.com,(084) 188-7142
S0145,Gilda Nuraini,dodo56@gmail.com,+62 (010) 542 6338
S0229,Sutan Tasdik Hardiansyah,lantar35@gmail.com,+62 (0655) 073-5256
S0034,"Dipa Zulkarnain, S.IP",nilam76@gmail.com,+62 (0054) 432 3031
S0349,Balijan Waskita,hani76@yahoo.com,+62 (040) 865 6713
S0025,Prayoga Irawan,wastutizahra@yahoo.com,+62 (040) 123-1860
S0041,R. Viman Prasetya,hwibisono@hotmail.com,081 587 6304
S0085,Wisnu Pradana,dongoranzelaya@hotmail.com,+62-0159-395-7182
S0323,"Lili Pradipta, M.TI.",radika53@hotmail.com,(0013) 714 6891
S0389,Fathonah Adriansyah,pradiptakamal@gmail.com,+62 (910) 456 0494
S0177,Maya Ramadan,hmarpaung@gmail.com,0820115732
S0024,Lala Suryono,nababanqueen@gmail.com,0861740714
S0143,"Bakijan Salahudin, M.Pd",padmasarimutia@hotmail.com,+62 (007) 607-3383
S0390,"Upik Astuti, M.Farm",eanggriawan@hotmail.com,0815726569
S0396,Emong Sirait,taufan05@hotmail.com,+62-968-857-9738
S0372,"T. Hardi Rajata, S.Sos",ramadanluis@gmail.com,+62 (081) 746-6499
S0372,"T. Hardi Rajata, S.Sos",ramadanluis@gmail.com,+62 (081) 746-6499
S0355,"Harsanto Kuswoyo, S.E.",waluyo66@yahoo.com,+62 (072) 023-9279
S0319,Hj. Kania Mustofa,hasanahprasetya@yahoo.com,+62 (0067) 447-2629
S0055,"Dt. Bakda Yuliarti, S.I.Kom",eyolanda@gmail.com,+62 (090) 572 5369
S0437,Dr. Endra Saefullah,cakrabirawa51@yahoo.com,(003) 804-4928
S0487,"Limar Adriansyah, M.Pd",permadicandrakanta@gmail.com,+62 (0810) 137 8629
S0296,Ganda Prakasa,bajragin45@yahoo.com,+62-38-325-2930
S0481,Mila Gunawan,cagak44@hotmail.com,+62-061-625-1898
S0354,Mila Usamah,marsudiaryani@yahoo.com,0879120784
S0347,Reksa Puspita,esitumorang@hotmail.com,+62 (094) 171-7915
S0444,Vivi Puspasari,karsamandasari@gmail.com,0835070326
S0130,"Ilsa Megantara, M.Ak",jailanihilda@gmail.com,+62 (74) 936 2783
S0432,Hasna Hutagalung,kanipertiwi@yahoo.com,089 237 8801
S0122,Bagya Namaga,nasyidahopan@hotmail.com,(0224) 073 0446
S0250,Ida Purwanti,novi63@gmail.com,+62 (0313) 255 5393
S0103,"Mursinin Uwais, M.Ak",marsitohutapea@yahoo.com,+62 (0457) 603 3776
S0495,"Shakila Haryanti, S.Farm",thamrinana@hotmail.com,(0011) 553-3552
S0039,"Viktor Megantara, M.M.",kembawaluyo@yahoo.com,+62-0830-525-4974
S0230,Silvia Hasanah,corneliasuryono@hotmail.com,+62-031-941-6315
S0179,Hj. Rina Rahimah,ilsabudiyanto@hotmail.com,+62 (27) 692-4596
S0021,"Cut Clara Rahimah, S.T.",purwantidasa@hotmail.com,+62 (01) 717-4410
S0143,"Bakijan Salahudin, M.Pd",padmasarimutia@hotmail.com,+62 (007) 607-3383
S0023,"Aisyah Mardhiyah, S.T.",endahsafitri@hotmail.com,(0301) 083-8053
S0389,Fathonah Adriansyah,pradiptakamal@gmail.com,+62 (910) 456 0494
S0051,Cut Karimah Andriani,luluhhakim@gmail.com,+62 (0396) 796-6165
S0264,Jamalia Riyanti,dindawasita@hotmail.com,(043) 880 2214
S0071,Olivia Yuniar,opanwasita@hotmail.com,087 763 7743
S0127,Puput Firgantoro,fprayoga@yahoo.com,+62 (23) 734-2324
S0188,"Asmadi Melani, M.Kom.",kurniawanprabu@gmail.com,+62 (031) 809-3350
S0393,R.A. Ophelia Andriani,vhakim@hotmail.com,+62 (128) 621 6360
S0196,KH. Sidiq Hastuti,jagapati97@gmail.com,+62 (63) 825 2061
S0018,Gandi Pertiwi,balidinmaheswara@gmail.com,+62 (094) 098 3803
S0399,Arta Wahyudin,alikapurnawati@gmail.com,+62 (083) 995-1328
S0056,"drg. Sarah Budiman, S.Ked",pratiwibetania@yahoo.com,+62-788-446-4121
S0057,Bahuwirya Astuti,kajen01@hotmail.com,+62 (0311) 014-9652
S0310,"Nadia Simbolon, M.Pd",ksimbolon@yahoo.com,+62 (545) 511-0486
S0472,Farah Suryono,prasetyo73@hotmail.com,+62-029-019-6787
S0162,Lintang Rajasa,cagak13@hotmail.com,+62-381-845-6086
S0496,Ana Utami,nurainipangeran@hotmail.com,0877268021
S0315,Dono Dabukke,hsuartini@gmail.com,(011) 733 0514
S0092,Cawuk Situmorang,kembawahyuni@hotmail.com,+62-087-666-1108
S0143,"Bakijan Salahudin, M.Pd",padmasarimutia@hotmail.com,+62 (007) 607-3383
S0480,"Drs. Novi Situmorang, M.TI.",smaulana@yahoo.com,+62 (066) 931 4307
S0060,Ratna Hartati,permadicawisono@gmail.com,+62 (072) 545-6007
S0282,Vera Natsir,ikhsansamosir@gmail.com,+62-814-104-9133
S0132,Purwanto Agustina,karmafarida@gmail.com,+62 (077) 609-9851
S0104,Carla Susanti,tarihorankawaca@hotmail.com,+62-061-179-7693
S0194,"KH. Latif Hidayat, S.Pt",kkusmawati@hotmail.com,(020) 519-1220
S0321,Hilda Prakasa,afarida@yahoo.com,081 815 5238
S0483,Ellis Wibisono,hidayatemin@hotmail.com,+62-09-118-0683
S0449,"Widya Lazuardi, S.Farm",tyuniar@yahoo.com,(022) 980-1204
S0378,T. Kariman Sihotang,nyomansafitri@yahoo.com,(0810) 635 4511
S0178,"Jelita Susanti, S.E.",rafisihombing@hotmail.com,(0854) 297 6051
S0232,Tomi Nainggolan,suartinikasiran@hotmail.com,+62 (946) 782-6620
S0039,"Viktor Megantara, M.M.",kembawaluyo@yahoo.com,+62-0830-525-4974
S0420,Endah Wibisono,atampubolon@hotmail.com,+62 (11) 413-0960
S0055,"Dt. Bakda Yuliarti, S.I.Kom",eyolanda@gmail.com,+62 (090) 572 5369
S0087,Padma Agustina,gatrasitumorang@gmail.com,+62-0730-091-4481
S0150,"Dt. Balamantri Siregar, S.Pd",qwastuti@yahoo.com,+62-0156-002-8543
S0414,Tgk. Kurnia Mansur,laraspermata@hotmail.com,+62-81-144-9402
S0293,Irma Wulandari,windalestari@yahoo.com,+62 (34) 674-8014
S0493,Cut Elvina Yulianti,siraitrahman@yahoo.com,+62-328-328-8571
S0232,Tomi Nainggolan,suartinikasiran@hotmail.com,+62 (946) 782-6620
S0309,Ganep Megantara,oskaryolanda@hotmail.com,+62-065-835-0369
S0434,Asirwada Hutapea,safitriwakiman@hotmail.com,(0951) 697 4546
S0218,dr. Zulfa Ramadan,limar12@gmail.com,(007) 407-3829
S0397,drg. Harto Irawan,ihsanmulyani@yahoo.com,+62 (0332) 958-0237
S0134,Prabawa Puspita,mustofahasanah@gmail.com,+62-0801-946-6613
S0200,"R.A. Salimah Napitupulu, S.Pd",kurniapurwanti@hotmail.com,(013) 630-3737
S0176,Ian Laksmiwati,najmudinozy@yahoo.com,+62 (074) 264-0511
S0427,"Puti Nadia Anggraini, S.Pt",mahendraelvina@yahoo.com,(050) 466-5910
S0149,Anita Tarihoran,maya84@gmail.com,(009) 998-8105
S0105,"Dr. Elma Saputra, S.H.",paris49@yahoo.com,(0628) 947 4407
S0211,R.M. Rafid Puspasari,cmulyani@gmail.com,+62-0113-775-2571
S0345,drg. Hendra Susanti,sinaganaradi@gmail.com,+62-49-201-6955
S0233,Queen Andriani,argono30@hotmail.com,(029) 960-9030
S0101,"Cut Malika Namaga, M.Ak",gardianto@gmail.com,+62 (49) 634-2351
S0440,"Drs. Ira Sihombing, S.H.",oliva56@yahoo.com,(093) 117 1566
S0469,"Sakura Wulandari, S.Psi",rendypuspasari@hotmail.com,+62 (046) 426 7764
S0052,"Ida Mandala, S.Gz",ellis57@yahoo.com,+62 (13) 078 8149
S0383,Nasim Rajata,shalimah@gmail.com,+62 (70) 622 7745
S0277,Upik Haryanti,zahra40@yahoo.com,+62-705-677-3233
S0229,Sutan Tasdik Hardiansyah,lantar35@gmail.com,+62 (0655) 073-5256
S0254,Zulfa Gunawan,whardiansyah@yahoo.com,+62 (0826) 179 3470
S0234,Patricia Mahendra,solehjanuar@gmail.com,+62 (044) 924-8591
S0075,"T. Kacung Putra, S.T.",novamayasari@hotmail.com,+62-0242-894-3591
S0327,Ajeng Wahyuni,hanimahendra@gmail.com,+62 (80) 726-9775
S0140,Cagak Halim,atma14@hotmail.com,+62 (0959) 104 2123
S0076,Surya Hardiansyah,imelani@yahoo.com,+62 (064) 472-6830
S0257,Zizi Firgantoro,lasmonomegantara@yahoo.com,+62 (0321) 463-5351
S0127,Puput Firgantoro,fprayoga@yahoo.com,+62 (23) 734-2324
S0437,Dr. Endra Saefullah,cakrabirawa51@yahoo.com,(003) 804-4928
S0069,Cawuk Simbolon,mmandala@yahoo.com,+62 (61) 829-5574
S0072,"dr. Hani Pratiwi, S.Gz",pangestucindy@hotmail.com,+62-010-001-2642
S0146,Halima Hasanah,atmahutapea@yahoo.com,+62 (699) 452 6141
S0016,"Diana Maryati, M.Ak",chandradongoran@yahoo.com,+62 (951) 132 7116
S0271,"Kayla Wijayanti, M.Ak",margana27@hotmail.com,+62-056-231-4037
S0189,"T. Galih Uyainah, S.Pt",irawankusuma@hotmail.com,+62-0976-796-7499
S0354,Mila Usamah,marsudiaryani@yahoo.com,0879120784
S0233,Queen Andriani,argono30@hotmail.com,(029) 960-9030
S0228,Mulyono Hutapea,ltampubolon@yahoo.com,(013) 985-8625
S0125,Jatmiko Anggraini,galar61@yahoo.com,0842297269
S0151,"Talia Situmorang, M.Pd",balapati26@hotmail.com,+62 (0768) 842-5535
S0453,Lidya Saptono,lurhuranggriawan@gmail.com,+62-048-556-7301
S0302,Tgk. Hesti Lazuardi,usyinurdiyanti@hotmail.com,086 860 7877
S0284,"Tgk. Samiah Prasetyo, S.IP",hamima80@hotmail.com,+62 (0402) 006-8822
S0431,Mulyanto Saputra,jokosiregar@gmail.com,+62-036-388-6778
S0319,Hj. Kania Mustofa,hasanahprasetya@yahoo.com,+62 (0067) 447-2629
S0314,Citra Suartini,msaputra@yahoo.com,+62-025-717-3147
S0119,Drs. Malika Wijaya,nasim68@gmail.com,+62 (0904) 751-8158
S0045,dr. Anggabaya Narpati,cdabukke@gmail.com,(0693) 696-4505
S0363,Nurul Agustina,megantaraemin@hotmail.com,+62 (0519) 239 9375
S0051,Cut Karimah Andriani,luluhhakim@gmail.com,+62 (0396) 796-6165
S0098,T. Jail Januar,qpermata@hotmail.com,+62 (04) 720 2163
S0158,"Cut Tira Suryatmi, S.Gz",csiregar@yahoo.com,+62 (52) 302-7504
S0206,Melinda Hidayanto,mardhiyahirma@gmail.com,+62-066-477-9439
S0082,Devi Dongoran,kamidin87@hotmail.com,+62 (006) 819-7920
S0388,Zizi Puspita,cagerirawan@yahoo.com,+62 (99) 877 1968
S0471,"Gilang Situmorang, S.Ked",osimanjuntak@hotmail.com,+62 (27) 510-7589
S0323,"Lili Pradipta, M.TI.",radika53@hotmail.com,(0013) 714 6891
S0252,Siti Hariyah,suryatmieka@yahoo.com,0848261701
S0372,"T. Hardi Rajata, S.Sos",ramadanluis@gmail.com,+62 (081) 746-6499
S0081,KH. Danu Halimah,pudjiastutikezia@gmail.com,+62 (030) 040-2060
S0366,"Cut Rahmi Nugroho, S.E.I",ziziprastuti@yahoo.com,(084) 188-7142
S0443,Ajeng Tamba,vanesanashiruddin@yahoo.com,+62-515-860-7818
S0149,Anita Tarihoran,maya84@gmail.com,(009) 998-8105
S0126,R. Farah Pratiwi,marsitomandasari@hotmail.com,+62 (22) 471 3503
S0482,Sutan Johan Permata,astutiprayitna@yahoo.com,083 567 7036
S0439,Kunthara Hutasoit,winarsihmulya@hotmail.com,0887814001
S0448,"Dt. Harsana Situmorang, S.E.I",jayalatupono@gmail.com,+62 (0583) 752-3227
S0492,Cemeti Widodo,diah56@hotmail.com,+62 (0026) 572 1310
S0374,Ira Nababan,jprasetya@gmail.com,0814695999
S0129,Galih Wacana,ajengprakasa@hotmail.com,(034) 260 5875
S0220,Ulva Mandala,yyolanda@yahoo.com,+62 (72) 294-8352
S0439,Kunthara Hutasoit,winarsihmulya@hotmail.com,0887814001
S0378,T. Kariman Sihotang,nyomansafitri@yahoo.com,(0810) 635 4511
S0149,Anita Tarihoran,maya84@gmail.com,(009) 998-8105
S0473,Tgk. Talia Halim,dpratama@gmail.com,(0470) 279 6391
S0196,KH. Sidiq Hastuti,jagapati97@gmail.com,+62 (63) 825 2061
S0244,R.M. Ismail Nainggolan,zulaikaparis@yahoo.com,+62 (0281) 698 1027
S0225,Sutan Hasta Riyanti,budilaksmiwati@gmail.com,(093) 952 2875
S0473,Tgk. Talia Halim,dpratama@gmail.com,(0470) 279 6391
S0013,Upik Anggraini,sprakasa@yahoo.com,+62 (69) 724-9862
S0057,Bahuwirya Astuti,kajen01@hotmail.com,+62 (0311) 014-9652
S0069,Cawuk Simbolon,mmandala@yahoo.com,+62 (61) 829-5574
S0285,H. Artawan Riyanti,asirwanda60@gmail.com,086 410 9991
S0383,Nasim Rajata,shalimah@gmail.com,+62 (70) 622 7745
S0252,Siti Hariyah,suryatmieka@yahoo.com,0848261701
S0019,"Sutan Enteng Riyanti, M.Kom.",marsito73@yahoo.com,+62 (0493) 519-4469
S0329,R.M. Rahman Prasetya,harjasauyainah@yahoo.com,+62 (743) 931-8232
S0240,"dr. Oni Lailasari, S.Gz",jokositumorang@yahoo.com,+62-0588-950-7688
S0258,Vicky Natsir,utamijasmin@gmail.com,+62 (21) 418-1251
S0233,Queen Andriani,argono30@hotmail.com,(029) 960-9030
S0461,R.A. Hesti Zulkarnain,harjoprasetya@hotmail.com,+62 (552) 200-9956
S0404,Hafshah Andriani,akarsana00@gmail.com,+62 (48) 653-2175
S0203,Anom Kuswandari,carla70@yahoo.com,(005) 745-0367
S0233,Queen Andriani,argono30@hotmail.com,(029) 960-9030
S0049,Mustofa Purwanti,yunita02@gmail.com,(068) 050 5271
S0064,Waluyo Tarihoran,nugraha99@gmail.com,+62 (0228) 057-5762
S0458,"Irfan Tarihoran, M.Farm",vanya41@yahoo.com,+62 (868) 733-0416
S0396,Emong Sirait,taufan05@hotmail.com,+62-968-857-9738
S0180,Dr. Lurhur Nugroho,hasta68@hotmail.com,(009) 653-8402
S0035,Dasa Maulana,fujiatieman@gmail.com,+62-0248-219-8111
S0115,"Lala Pangestu, M.M.",zsimanjuntak@hotmail.com,0811429903
S0485,Dt. Dalimin Nababan,vinsen81@gmail.com,080 413 9805
S0425,Mulya Sihombing,tirtayasawaskita@hotmail.com,(026) 950 6600
S0294,"T. Harimurti Hassanah, S.E.",nyulianti@yahoo.com,089 805 2296
S0114,Lanang Gunarto,wawanwibisono@gmail.com,+62 (91) 218-4141
S0231,Ajeng Puspita,kezia15@gmail.com,+62 (0063) 100-5647
S0041,R. Viman Prasetya,hwibisono@hotmail.com,081 587 6304
S0410,R.M. Dariati Laksmiwati,prakosayulianti@yahoo.com,+62 (0760) 933 0540
S0346,Galak Mansur,mustofawulandari@gmail.com,(0558) 805 7597
S0375,Rafid Palastri,tami23@gmail.com,+62 (362) 304 1429
S0232,Tomi Nainggolan,suartinikasiran@hotmail.com,+62 (946) 782-6620
S0235,Elisa Prabowo,farah15@hotmail.com,+62-0113-923-9762
S0148,Maida Pradana,ubudiyanto@yahoo.com,(011) 890 9147
S0185,Almira Rahmawati,wardaya28@yahoo.com,+62 (042) 572-8474
S0409,"Upik Sitorus, S.IP",muhammad02@yahoo.com,+62 (016) 458-2071
S0221,Ani Kurniawan,zulaikaraihan@hotmail.com,+62 (0566) 075 4391
S0205,Nova Santoso,nutami@yahoo.com,+62-27-661-1837
S0499,Kamidin Winarsih,kemal05@gmail.com,+62-059-681-5003
S0148,Maida Pradana,ubudiyanto@yahoo.com,(011) 890 9147
S0224,"Cinthia Pradana, S.Sos",waluyogalak@hotmail.com,0874844251
S0210,Pia Suartini,pnajmudin@yahoo.com,082 456 0971
S0081,KH. Danu Halimah,pudjiastutikezia@gmail.com,+62 (030) 040-2060
S0124,"Baktiadi Waskita, M.M.",jailaniyusuf@gmail.com,081 043 1655
S0208,Padma Rajasa,budiyantolanang@yahoo.com,(0763) 371 6643
S0457,"Bancar Maryadi, S.Sos",awinarsih@yahoo.com,+62 (905) 273 6987
S0445,Caturangga Iswahyudi,fujiatimelinda@gmail.com,+62 (005) 033 8867
S0301,dr. Lalita Pudjiastuti,suryatmigalak@gmail.com,(090) 388 7633
S0442,Ida Novitasari,bmulyani@hotmail.com,+62 (22) 949 3182
S0100,Alika Mansur,flaksita@yahoo.com,+62-0052-202-2742
S0374,Ira Nababan,jprasetya@gmail.com,0814695999
S0286,Hafshah Suwarno,novisitumorang@yahoo.com,+62 (832) 719-0570
S0182,Darimin Kuswoyo,elvina63@gmail.com,+62 (160) 259-5531
S0352,T. Niyaga Gunarto,prabowo89@hotmail.com,+62-026-948-1324
S0347,Reksa Puspita,esitumorang@hotmail.com,+62 (094) 171-7915
S0059,Wisnu Handayani,waluyogandi@hotmail.com,(0950) 652-3202
S0257,Zizi Firgantoro,lasmonomegantara@yahoo.com,+62 (0321) 463-5351
S0344,"R.M. Jais Andriani, S.Farm",bpangestu@hotmail.com,(0990) 918-2921
S0079,Zahra Wahyuni,cakrawala52@gmail.com,+62 (41) 580 0138
S0420,Endah Wibisono,atampubolon@hotmail.com,+62 (11) 413-0960
S0280,Cut Puspa Prasetyo,uwaluyo@hotmail.com,+62-35-504-0489
S0291,Fitriani Handayani,nasyidahbahuraksa@gmail.com,+62-597-500-7549
S0069,Cawuk Simbolon,mmandala@yahoo.com,+62 (61) 829-5574
S0110,drg. Vega Kuswoyo,nashiruddinartawan@gmail.com,+62-03-738-3375
S0109,Ilyas Namaga,taufik80@hotmail.com,(0065) 181 6331
S0192,Mahmud Kuswandari,bprakasa@gmail.com,+62 (0408) 894 9182
S0182,Darimin Kuswoyo,elvina63@gmail.com,+62 (160) 259-5531
S0087,Padma Agustina,gatrasitumorang@gmail.com,+62-0730-091-4481
S0452,"Puti Fitriani Gunawan, S.E.I",csafitri@gmail.com,+62 (47) 323-3161
S0367,"Cahyono Gunarto, M.M.",kgunarto@yahoo.com,(0297) 439-9308
S0168,Saka Marbun,haryantokurnia@gmail.com,080 630 0068
S0213,Umaya Simbolon,kaniaputra@hotmail.com,(0785) 000-8182
S0066,Artawan Nasyiah,isantoso@yahoo.com,+62-046-628-6945
S0242,"Maya Prabowo, M.Pd",hfirmansyah@gmail.com,+62-816-557-6725
S0073,Jaya Budiman,rahmi07@hotmail.com,0867436260
S0319,Hj. Kania Mustofa,hasanahprasetya@yahoo.com,+62 (0067) 447-2629
S0093,R. Tantri Wasita,victoriakuswandari@hotmail.com,+62 (079) 960 5643
S0147,KH. Kawaca Laksmiwati,erik90@hotmail.com,+62-62-493-9342
S0163,Muni Anggriawan,iirawan@yahoo.com,(070) 766-4659
S0396,Emong Sirait,taufan05@hotmail.com,+62-968-857-9738
S0486,Gamani Permata,wasitaraden@gmail.com,(0084) 115 2124
S0457,"Bancar Maryadi, S.Sos",awinarsih@yahoo.com,+62 (905) 273 6987
S0130,"Ilsa Megantara, M.Ak",jailanihilda@gmail.com,+62 (74) 936 2783
S0320,"Prakosa Sinaga, M.TI.",pnuraini@gmail.com,+62 (054) 528-4549
S0069,Cawuk Simbolon,mmandala@yahoo.com,+62 (61) 829-5574
S0464,Tania Marpaung,qhutagalung@gmail.com,(044) 588-7124
S0461,R.A. Hesti Zulkarnain,harjoprasetya@hotmail.com,+62 (552) 200-9956
S0468,Bahuwirya Prasetyo,pudjiastutiempluk@yahoo.com,+62-91-285-8832
S0198,Hani Gunarto,unggulwulandari@yahoo.com,(0488) 106 7965
S0362,Paris Anggriawan,dongoransarah@gmail.com,+62 (081) 387 6047
S0018,Gandi Pertiwi,balidinmaheswara@gmail.com,+62 (094) 098 3803
S0183,Puti Fitriani Usamah,nasyidahbahuraksa@gmail.com,+62 (076) 184-2191
S0237,Febi Rahayu,elmairawan@hotmail.com,0866609353
S0494,"Mahdi Kurniawan, M.Kom.",emin53@yahoo.com,(0160) 168-2825
S0410,R.M. Dariati Laksmiwati,prakosayulianti@yahoo.com,+62 (0760) 933 0540
S0249,Vera Megantara,johanzulkarnain@hotmail.com,(033) 268 8750
S0271,"Kayla Wijayanti, M.Ak",margana27@hotmail.com,+62-056-231-4037
S0318,Kasiyah Aryani,radenpuspita@yahoo.com,(041) 692-3758
S0456,Almira Permata,dprabowo@hotmail.com,(0748) 953-0551
S0198,Hani Gunarto,unggulwulandari@yahoo.com,(0488) 106 7965
S0024,Lala Suryono,nababanqueen@gmail.com,0861740714
S0115,"Lala Pangestu, M.M.",zsimanjuntak@hotmail.com,0811429903
S0183,Puti Fitriani Usamah,nasyidahbahuraksa@gmail.com,+62 (076) 184-2191
S0497,"drg. Kawaca Widiastuti, S.Gz",dindauwais@yahoo.com,0868227267
S0263,Artanto Mayasari,ozyhabibi@gmail.com,(0178) 571-0521
S0149,Anita Tarihoran,maya84@gmail.com,(009) 998-8105
S0298,"Cinthia Sinaga, S.Psi",calistaprasetyo@hotmail.com,+62 (018) 090-6366
S0334,"drg. Gangsar Maheswara, S.Psi",twaluyo@gmail.com,+62-0339-395-4358
S0305,Cut Ina Hidayat,mumpuni31@gmail.com,+62 (0563) 512 5563
S0487,"Limar Adriansyah, M.Pd",permadicandrakanta@gmail.com,+62 (0810) 137 8629
S0254,Zulfa Gunawan,whardiansyah@yahoo.com,+62 (0826) 179 3470
S0330,Asmuni Nasyiah,martakaprastuti@yahoo.com,+62 (018) 395-0679
S0458,"Irfan Tarihoran, M.Farm",vanya41@yahoo.com,+62 (868) 733-0416
S0458,"Irfan Tarihoran, M.Farm",vanya41@yahoo.com,+62 (868) 733-0416
S0198,Hani Gunarto,unggulwulandari@yahoo.com,(0488) 106 7965
S0476,"Dirja Irawan, S.E.",gantar83@yahoo.com,0844682708
S0417,Nabila Gunawan,dasanasyiah@hotmail.com,+62 (80) 417 6321
S0427,"Puti Nadia Anggraini, S.Pt",mahendraelvina@yahoo.com,(050) 466-5910
S0008,Rika Napitupulu,hlazuardi@gmail.com,(006) 638 4345
S0498,Salsabila Prasetyo,kurniasudiati@gmail.com,(039) 611-9238
S0411,"Cut Belinda Melani, M.Farm",prayitna07@yahoo.com,+62 (077) 243-8600
S0238,R.A. Nabila Sihombing,cawukrahmawati@gmail.com,+62 (22) 917-3670
S0191,Yulia Simanjuntak,pertiwirusman@gmail.com,+62 (034) 792-6564
S0074,Tgk. Damar Anggriawan,bzulkarnain@hotmail.com,+62 (64) 168 1927
S0095,"Cut Diah Mayasari, S.IP",saka69@yahoo.com,+62-29-756-2146
S0392,Violet Suartini,taswirkusmawati@yahoo.com,(0397) 221-5790
S0395,Harsana Wasita,mahendraartanto@hotmail.com,(0267) 811 3460
S0448,"Dt. Harsana Situmorang, S.E.I",jayalatupono@gmail.com,+62 (0583) 752-3227
S0394,Martana Handayani,mpurnawati@gmail.com,+62-552-596-4529
S0038,Caraka Latupono,marasharyanti@gmail.com,(083) 703-2577
S0420,Endah Wibisono,atampubolon@hotmail.com,+62 (11) 413-0960
